date,product,price,quantity
2015-11-24 09:49:22,optima-rtc42,185.9,1
2015-11-24 10:41:43,optima-rtc42,185.9,1
2015-11-24 14:30:39,optima-ytu42,216.9,1
2015-11-24 18:16:34,optima-rts42,190.9,1
2015-11-25 07:59:09,optima-rts21,174.9,1
2015-11-25 11:05:52,optima-rtr42,188.9,1
2015-11-25 11:41:43,optima-rtc42,167.11,1
2015-11-25 13:40:03,optima-yts55,259.9,1
2015-11-25 15:00:48,optima-rtc42,185.9,1
2015-11-25 18:30:46,optima-rtc42,167.11,1
2015-11-26 07:12:05,optima-rtc42,185.9,1
2015-11-26 09:02:40,optima-rtr42,188.9,1
2015-11-26 11:57:26,optima-rtc42,185.9,1
2015-11-26 23:30:13,optima-btdc55,269.9,1
2015-11-27 13:45:23,optima-rts42,190.9,1
2015-11-27 16:03:00,optima-yts55,259.9,1
2015-11-27 16:15:37,optima-rtc42,185.90,1
2015-11-27 22:29:14,optima-rtc42,167.11,1
2015-11-28 09:00:07,optima-rtc42,167.11,1
2015-11-28 09:12:52,optima-yts55,259.9,1
2015-11-29 15:27:32,optima-rtc42,167.11,1
2015-11-29 20:48:17,optima-rtc42,185.9,1
2015-11-30 10:10:32,optima-rtc42,185.9,1
2015-11-30 11:15:37,optima-rtr42,188.9,1
2015-11-30 12:56:36,optima-rtr42,188.9,1
2015-11-30 18:32:27,optima-rtc42,167.11,1
2015-11-30 19:18:29,optima-rtr42,188.9,1
2015-11-30 21:36:09,optima-rtc42,185.9,1
2015-11-30 21:47:02,optima-ytr3.7,204.9,1
2015-11-30 22:32:22,optima-ytr50,254.9,1
2015-11-30 22:32:22,optima-yts55,259.9,1
2015-11-30 22:32:22,optima-rtr42,188.9,1
2015-12-01 11:11:50,optima-rts42,190.9,1
2015-12-01 11:31:44,optima-rtc42,185.9,1
2015-12-01 11:35:52,optima-rtc42,167.11,1
2015-12-01 13:06:50,optima-rtc42,167.11,1
2015-12-01 14:06:58,optima-rtc42,167.11,1
2015-12-01 16:38:43,optima-yts2.7j,170.9,1
2015-12-01 17:50:16,optima-yts2.7,170.90,1
2015-12-01 22:36:53,optima-rtc42,167.11,1
2015-12-02 10:49:25,optima-rtc42,167.11,1
2015-12-02 10:59:40,optima-yts55,259.9,1
2015-12-02 11:15:55,optima-rtc42,167.11,1
2015-12-02 11:43:24,optima-ytr3.7,204.9,1
2015-12-02 17:04:56,optima-yts55,259.90,1
2015-12-02 19:47:40,optima-rtr42,188.9,1
2015-12-03 15:07:05,optima-rtc42,167.11,2
2015-12-04 04:51:34,optima-rts42,190.9,1
2015-12-04 12:50:06,optima-yts55,259.9,1
2015-12-04 15:55:33,optima-rtc42,185.9,1
2015-12-05 16:40:33,optima-rtc42,167.11,1
2015-12-05 20:50:22,optima-rtr42,188.9,1
2015-12-05 21:24:03,optima-rtc42,185.9,1
2015-12-05 21:54:38,optima-yts42,211.9,1
2015-12-06 14:36:50,optima-yts55,259.9,1
2015-12-06 18:13:32,optima-yts55,259.9,1
2015-12-07 05:09:08,optima-yts55,259.9,1
2015-12-07 10:09:27,optima-yts2.7j,170.9,1
2015-12-07 13:55:46,optima-ytu42,216.9,2
2015-12-07 14:58:48,optima-rtc42,167.11,1
2015-12-07 18:16:04,optima-ytr50,254.9,1
2015-12-08 00:35:47,optima-yts55,259.9,1
2015-12-08 18:27:13,optima-yts55,259.9,1
2015-12-09 09:35:07,optima-rtc42,185.9,1
2015-12-09 10:04:53,optima-rts42,190.9,1
2015-12-09 10:46:25,optima-rtc42,185.90,1
2015-12-09 12:55:44,optima-yts55,259.9,1
2015-12-09 13:02:51,optima-yts55,259.9,1
2015-12-09 19:22:08,optima-rtc42,185.9,1
2015-12-10 11:52:09,optima-rtc42,185.9,1
2015-12-10 12:39:38,optima-rtr42,188.9,1
2015-12-10 18:11:59,optima-yts55,259.9,1
2015-12-10 20:27:11,optima-rtr42,188.9,1
2015-12-11 13:08:38,optima-yts55,259.90,1
2015-12-11 16:30:49,optima-rtr42,188.9,1
2015-12-12 10:41:53,optima-caricabatterie,39.99,1
2015-12-13 16:06:18,optima-rtc42,167.11,1
2015-12-14 12:04:09,optima-rtc42,185.9,1
2015-12-14 21:21:45,optima-btdc55,269.9,2
2015-12-15 09:58:53,optima-rtc42,167.11,1
2015-12-15 10:49:25,optima-yts55,259.9,1
2015-12-15 13:36:31,optima-rtc42,167.11,1
2015-12-15 14:56:16,optima-yts55,259.9,1
2015-12-15 15:39:02,optima-rtc42,167.11,1
2015-12-15 18:28:22,optima-rtc42,167.11,1
2015-12-15 22:13:32,optima-rtc42,185.9,1
2015-12-15 22:42:45,optima-rtc42,167.11,1
2015-12-16 09:47:32,optima-yts2.7j,170.9,1
2015-12-16 10:18:11,optima-rtc42,185.9,1
2015-12-16 10:19:54,optima-rts42,190.9,1
2015-12-16 12:57:39,optima-yts55,193.85,1
2015-12-16 20:54:27,optima-rtc42,167.11,1
2015-12-16 22:39:46,optima-yts2.7j,170.9,1
2015-12-17 09:40:20,optima-rtc42,140,1
2015-12-17 11:21:53,optima-btdc55,269.9,1
2015-12-17 14:13:12,optima-rtc42,185.90,1
2015-12-17 17:17:27,optima-rtc42,167.11,1
2015-12-17 22:29:17,optima-caricabatterie,39.99,1
2015-12-18 10:49:14,optima-rtc42,185.9,1
2015-12-18 12:33:49,optima-yts42,211.9,1
2015-12-18 16:10:38,optima-yts55,259.9,2
2015-12-18 19:19:50,optima-rtc42,167.11,1
2015-12-18 20:04:31,optima-ytu42,216.9,1
2015-12-18 22:33:26,optima-yts55,259.9,1
2015-12-21 12:15:02,optima-rtc42,167.11,1
2015-12-21 12:38:44,optima-rtc42,185.9,1
2015-12-21 12:54:51,optima-rts42,190.9,1
2015-12-21 12:56:49,optima-rtc42,185.9,1
2015-12-21 13:48:04,optima-rtc42,167.11,1
2015-12-21 17:41:16,optima-rtc42,185.90,1
2015-12-21 19:57:29,optima-yts42,211.9,1
2015-12-21 21:10:21,optima-rtr42,188.9,1
2015-12-22 09:39:29,optima-ytu42,216.9,1
2015-12-22 13:51:15,optima-btdc50,252.9,1
2015-12-22 15:58:27,optima-yts55,259.9,1
2015-12-22 16:14:28,optima-rtc42,167.11,1
2015-12-24 13:42:16,optima-rtc42,167.11,1
2015-12-24 19:18:34,optima-ytr3.7,204.9,1
2015-12-24 19:32:52,optima-ytr3.7,204.9,1
2015-12-24 20:47:03,optima-rtc42,185.9,1
2015-12-25 10:30:32,optima-rtc42,185.9,1
2015-12-25 11:01:57,optima-rtc42,167.11,1
2015-12-25 22:21:50,optima-rtc42,167.11,1
2015-12-26 10:37:13,optima-yts55,259.9,1
2015-12-27 15:45:31,optima-rtc42,185.9,1
2015-12-27 17:17:44,optima-yts55,259.9,1
2015-12-27 21:49:59,optima-rtc42,185.9,1
2015-12-28 10:27:36,optima-rtc42,167.11,1
2015-12-28 12:52:18,optima-rtc42,167.11,1
2015-12-28 13:58:28,optima-rtr42,188.9,1
2015-12-28 17:15:46,optima-rtc42,185.9,1
2015-12-28 17:56:15,optima-rtc42,185.9,1
2015-12-28 19:04:15,optima-rtr42,188.9,1
2015-12-28 21:47:31,optima-rtc42,167.11,1
2015-12-29 13:25:34,optima-rtc42,185.90,1
2015-12-29 15:11:51,optima-rtc42,167.11,1
2015-12-31 10:12:07,optima-yts27j,128.5,1
2015-12-31 10:12:07,optima-ytr50,192,1
2015-12-31 10:12:07,optima-rtc42,140,1
2015-12-31 10:12:07,optima-ytr50,178,1
2015-12-31 11:29:56,optima-rts42,190.9,1
2016-01-03 08:51:28,optima-yts42,229.0,1
2016-01-03 14:08:48,optima-rtc42,185.9,1
2016-01-03 14:45:04,optima-rtc42,185.9,1
2016-01-03 14:57:50,optima-rtc42,185.9,1
2016-01-03 16:03:24,optima-yts55,259.9,1
2016-01-03 20:02:07,optima-yts55,259.9,1
2016-01-04 09:54:07,optima-yts42,211.9,1
2016-01-04 10:34:28,optima-rtc42,185.9,1
2016-01-04 12:20:38,optima-rtr42,188.9,1
2016-01-04 13:03:52,optima-rtc42,185.9,1
2016-01-04 16:25:40,optima-yts2.7j,170.9,1
2016-01-04 17:37:06,optima-yts42,211.9,1
2016-01-04 19:36:43,optima-rtc42,185.9,1
2016-01-04 19:48:19,optima-rtc42,185.9,1
2016-01-05 09:13:41,optima-rtu42,195.9,1
2016-01-05 12:34:10,optima-rtc42,185.9,1
2016-01-06 13:18:35,optima-rtc42,185.9,1
2016-01-06 14:35:16,optima-rtc42,167.11,1
2016-01-06 20:19:54,optima-rts21,174.9,1
2016-01-06 21:19:34,optima-rtc42,185.9,1
2016-01-07 00:00:04,optima-ytr50,254.9,1
2016-01-07 16:09:41,optima-rtc42,185.9,1
2016-01-07 17:30:05,optima-rts21,174.9,1
2016-01-08 16:41:49,optima-rtc42,185.9,1
2016-01-08 19:08:11,optima-yts2.7j,170.9,1
2016-01-09 17:28:58,optima-rtc42,185.9,1
2016-01-10 16:28:48,optima-rtc42,167.11,1
2016-01-11 12:24:23,optima-rts21,174.9,1
2016-01-11 19:27:22,optima-rtc42,185.90,1
2016-01-11 22:09:53,optima-rtc42,167.11,1
2016-01-12 10:59:10,optima-rtc42,167.11,1
2016-01-12 12:52:03,optima-rts21,174.90,1
2016-01-12 14:38:27,optima-rtr42,188.9,1
2016-01-12 16:38:47,optima-yts2.7j,170.9,1
2016-01-12 17:11:40,optima-rtc42,185.90,1
2016-01-12 18:32:09,optima-ytu42,216.9,1
2016-01-12 18:42:53,optima-rtr42,188.9,1
2016-01-13 13:53:34,optima-ytu42,216.9,2
2016-01-15 17:23:48,optima-rtr42,188.9,1
2016-01-15 20:03:37,optima-rtc42,185.9,1
2016-01-16 21:59:43,optima-yts42,211.9,1
2016-01-17 00:08:12,optima-yts55,259.9,1
2016-01-17 17:41:29,optima-rtr42,188.9,1
2016-01-17 23:07:40,optima-yts2.7,170.9,1
2016-01-18 08:52:13,optima-rtc42,185.9,1
2016-01-18 10:10:39,optima-rtc42,167.11,1
2016-01-18 10:28:13,optima-yts55,259.90,1
2016-01-18 12:01:31,optima-rtc42,185.9,1
2016-01-18 15:23:18,optima-yts55,259.9,1
2016-01-18 18:51:37,optima-ytr3.7,204.9,1
2016-01-18 19:18:11,optima-rtc42,185.9,1
2016-01-18 22:49:28,optima-rtc42,167.11,1
2016-01-19 09:19:42,optima-rtr42,188.9,1
2016-01-19 10:20:18,optima-rtc42,185.9,1
2016-01-19 10:45:36,optima-rtc42,167.11,1
2016-01-19 14:54:09,optima-rtc42,185.9,1
2016-01-19 15:41:45,optima-yts55,196.00,1
2016-01-19 16:56:53,optima-rtc42,185.9,1
2016-01-20 09:57:04,optima-rtc42,185.9,2
2016-01-20 10:04:33,optima-yts55,259.9,1
2016-01-20 11:57:24,optima-rtc42,167.11,1
2016-01-20 17:24:24,optima-rtc42,167.11,1
2016-01-20 18:06:48,optima-rtc42,185.9,1
2016-01-21 08:41:56,optima-rts42,190.9,1
2016-01-21 08:53:35,optima-rts21,174.9,1
2016-01-21 09:53:59,optima-rtc42,185.9,1
2016-01-21 11:07:12,optima-rtc42,185.9,1
2016-01-21 16:47:48,optima-yts2.7j,170.9,1
2016-01-21 17:46:28,optima-rtc42,167.11,1
2016-01-21 20:32:35,optima-rtc42,167.11,1
2016-01-22 12:36:01,optima-rtc42,167.11,1
2016-01-22 15:42:36,optima-rtc42,185.9,1
2016-01-25 10:29:38,optima-ytr50,254.9,2
2016-01-25 11:23:27,optima-yts55,259.9,4
2016-01-26 15:01:26,optima-rtc42,167.11,1
2016-01-26 22:12:15,optima-rtr42,188.9,1
2016-01-27 09:26:27,optima-yts42,211.9,1
2016-01-27 14:25:16,optima-rtc42,185.9,1
2016-01-28 00:56:59,optima-btdc55,269.9,1
2016-01-28 10:04:58,optima-yts2.7j,170.9,1
2016-01-28 10:37:17,optima-rtc42,167.11,1
2016-01-28 11:04:49,optima-rtc42,185.9,1
2016-01-28 12:42:47,optima-yts55,259.9,1
2016-01-28 16:36:27,optima-rtc42,185.90,1
2016-01-28 21:21:18,optima-btdc55,269.9,1
2016-01-28 21:21:18,optima-btdc50,252.9,1
2016-01-29 12:58:59,optima-rtf42,195.90,1
2016-01-29 14:01:22,optima-yts55,259.9,1
2016-01-30 22:51:58,optima-rts21,174.9,1
2016-01-31 09:56:19,optima-yts55,192,1
2016-01-31 09:56:19,optima-rtc42,140,1
2016-01-31 14:29:14,optima-yts55,259.9,1
2016-02-01 11:48:39,optima-rts42,190.9,1
2016-02-01 16:29:41,optima-yts55,259.90,1
2016-02-01 17:16:28,optima-btdc55,269.9,2
2016-02-01 17:43:29,optima-rtc42,185.9,1
2016-02-01 19:53:02,optima-btdc42,236.9,1
2016-02-02 11:40:08,optima-rts42,190.9,1
2016-02-02 23:02:42,optima-yts55,259.9,1
2016-02-04 15:13:28,optima-rtc42,185.9,1
2016-02-05 17:29:56,optima-yts55,259.9,1
2016-02-06 11:16:30,optima-rtc42,185.9,1
2016-02-06 11:19:41,optima-rtc42,185.9,1
2016-02-06 11:34:07,optima-rtc42,185.9,1
2016-02-07 07:59:20,optima-rts21,174.9,1
2016-02-08 09:11:49,optima-btsli42,195.9,1
2016-02-08 21:46:55,optima-rtr42,188.9,1
2016-02-09 14:55:53,optima-rtc42,185.90,1
2016-02-09 16:59:51,optima-yts55,259.9,1
2016-02-10 18:32:35,optima-rtc42,185.9,1
2016-02-12 14:49:38,optima-yts2.7j,170.9,1
2016-02-13 18:26:22,optima-rts37,178.9,1
2016-02-14 20:29:22,optima-rtc42,185.9,1
2016-02-15 09:37:40,optima-rtc42,185.9,1
2016-02-15 10:47:27,optima-btdc42,236.9,1
2016-02-15 14:54:11,optima-btsli42,195.9,1
2016-02-15 16:25:41,optima-yts55,259.9,1
2016-02-15 17:15:33,optima-rtc42,185.90,1
2016-02-15 23:22:50,optima-rtc42,185.9,1
2016-02-16 12:06:56,optima-yts55,259.9,2
2016-02-16 19:26:07,optima-rtc42,185.9,1
2016-02-16 21:14:09,optima-rtc42,185.9,1
2016-02-17 08:54:20,optima-rtf42,195.9,1
2016-02-17 09:31:35,optima-rtc42,185.90,1
2016-02-17 14:16:44,optima-ytr50,254.9,1
2016-02-17 14:16:44,optima-rtr42,188.9,1
2016-02-18 13:04:52,optima-rtc42,185.9,1
2016-02-19 02:05:31,optima-yts55,259.9,1
2016-02-19 14:11:42,optima-btdc50,252.9,1
2016-02-20 15:50:38,optima-yts55,259.9,1
2016-02-20 19:42:53,optima-yts42,211.9,1
2016-02-21 18:18:22,optima-rtu42,195.9,1
2016-02-21 19:05:31,optima-rtc42,185.9,1
2016-02-22 11:09:24,optima-yts55,259.9,1
2016-02-24 07:53:29,optima-rtr42,188.9,1
2016-02-24 12:46:41,optima-yts55,213.03,1
2016-02-24 13:28:10,optima-rts21,174.9,1
2016-02-25 12:20:32,optima-yts2.7j,170.9,1
2016-02-25 20:40:55,optima-rts21,174.9,1
2016-02-25 20:43:31,optima-rts21,174.9,1
2016-02-25 20:48:31,optima-rts21,174.9,1
2016-02-25 21:41:18,optima-rts21,174.9,1
2016-02-25 21:59:13,optima-rts21,174.9,1
2016-02-27 10:03:03,optima-rtc42,185.90,1
2016-02-27 19:15:09,optima-yts42,211.9,1
2016-02-28 17:54:13,optima-yts55,259.9,1
2016-02-29 12:39:06,optima-yts55,259.9,1
2016-02-29 16:13:47,optima-rtc42,133,1
2016-02-29 16:15:06,optima-yts55,259.9,1
2016-03-01 00:29:54,optima-rts37,178.9,1
2016-03-02 21:31:34,optima-yts2.7j,170.9,1
2016-03-03 07:48:15,optima-rtc42,185.9,1
2016-03-03 09:52:11,optima-rtr42,188.9,1
2016-03-03 20:00:13,optima-yts55,259.9,1
2016-03-05 16:08:04,optima-rtc42,185.9,1
2016-03-05 18:54:00,optima-rtc42,185.9,1
2016-03-05 20:53:25,optima-rtc42,185.9,1
2016-03-06 12:51:27,optima-rtc42,189.9,1
2016-03-06 13:16:22,optima-yts55,259.9,1
2016-03-06 18:52:53,optima-yts42,211.9,1
2016-03-06 20:00:00,optima-yts42,211.9,1
2016-03-06 23:04:03,optima-rtc42,185.9,1
2016-03-07 09:23:24,optima-caricabatterie,27.99,1
2016-03-07 13:20:59,optima-yts42,229.0,1
2016-03-07 13:52:20,optima-btdc55,74,1
2016-03-07 17:19:52,optima-yts2.7j,170.9,1
2016-03-08 08:30:05,optima-caricabatterie,27.99,1
2016-03-08 10:59:09,optima-rtc42,185.9,1
2016-03-09 08:44:36,optima-rtc42,185.9,1
2016-03-09 14:23:55,optima-btdc55,269.9,1
2016-03-09 14:31:42,optima-ytr50,254.9,1
2016-03-11 11:15:37,optima-rtc42,185.9,2
2016-03-11 14:33:45,optima-rtc42,185.9,1
2016-03-12 09:13:19,optima-rtc42,185.9,1
2016-03-14 11:44:38,optima-rts42,190.9,1
2016-03-14 12:35:07,optima-rts21,174.9,1
2016-03-14 18:30:12,optima-yts55,259.9,1
2016-03-14 20:23:07,optima-btdc50,252.9,1
2016-03-15 10:33:49,optima-yts42,229.0,1
2016-03-16 10:22:46,optima-ytu42,216.9,1
2016-03-16 16:17:59,optima-rtc42,165.21,1
2016-03-21 07:45:46,optima-rtc42,165.21,1
2016-03-21 09:22:40,optima-ytu42,216.9,1
2016-03-21 13:31:29,optima-rts21,174.9,1
2016-03-21 16:22:09,optima-yts55,259.9,1
2016-03-21 17:02:06,optima-yts42,211.9,1
2016-03-21 21:16:47,optima-rts21,174.9,2
2016-03-21 21:55:15,optima-rtc42,165.21,1
2016-03-21 22:50:17,optima-rtc42,165.21,2
2016-03-22 09:05:58,optima-rtc42,185.9,1
2016-03-22 11:58:53,optima-rtc42,165.21,1
2016-03-22 12:19:55,optima-rtc42,185.9,1
2016-03-22 15:45:39,optima-rtc42,165.21,1
2016-03-22 19:20:15,optima-rtc42,185.9,1
2016-03-23 13:02:02,optima-rtr42,188.9,1
2016-03-23 16:12:40,optima-rtc42,165.21,1
2016-03-23 21:26:43,optima-btdc42,236.9,3
2016-03-24 14:09:00,optima-btdc55,269.9,1
2016-03-25 17:00:38,optima-btdc55,269.9,1
2016-03-25 17:00:38,optima-btsli42,195.9,1
2016-03-28 12:00:34,optima-rtc42,165.21,1
2016-03-29 11:11:19,optima-rtc42,165.21,1
2016-03-29 12:10:04,optima-rtc42,165.21,1
2016-03-29 13:20:43,optima-yts55,259.9,1
2016-03-30 10:23:18,optima-yts55,259.9,1
2016-03-30 11:14:15,optima-ytr3.7,204.9,1
2016-03-30 12:16:27,optima-rtc42,185.9,1
2016-03-30 13:01:41,optima-btdc55,269.9,1
2016-03-30 17:57:59,optima-yts42,173.66,3
2016-03-30 22:20:07,optima-yts2.7,170.9,1
2016-03-31 12:14:13,optima-yts42,173.66,3
2016-03-31 18:25:04,optima-caricabatterie,27.99,2
2016-03-31 19:50:59,optima-caricabatterie,27.99,1
2016-04-01 09:38:10,optima-yts55,259.9,1
2016-04-01 12:11:46,optima-btdc55,269.9,1
2016-04-01 14:46:57,optima-rts42,190.9,1
2016-04-01 18:27:18,optima-rts42,190.9,1
2016-04-01 23:40:01,optima-rtc42,185.9,1
2016-04-04 16:20:26,optima-yts55,213.03,2
2016-04-04 21:31:08,optima-rtc42,165.21,1
2016-04-04 22:11:36,optima-btdc55,269.9,1
2016-04-04 23:17:05,optima-rts21,174.9,1
2016-04-05 16:08:41,optima-rtc42,165.21,1
2016-04-05 22:31:55,optima-yts55,259.9,1
2016-04-06 11:12:32,optima-rts37,178.9,1
2016-04-06 12:03:53,optima-caricabatterie,39.99,1
2016-04-06 14:42:33,optima-yts42,211.9,1
2016-04-06 20:59:42,optima-rtc42,165.21,1
2016-04-07 12:04:24,optima-yts55,259.9,1
2016-04-08 22:20:45,optima-caricabatterie,39.99,1
2016-04-09 12:18:00,optima-rtc42,165.21,1
2016-04-10 14:51:03,optima-ytu42,216.9,1
2016-04-11 10:04:00,optima-rtr42,188.9,1
2016-04-11 20:55:21,optima-rtc42,165.21,2
2016-04-12 06:51:53,optima-rtr42,188.90,1
2016-04-12 09:28:55,optima-btdc50,252.9,1
2016-04-12 09:28:55,optima-btdc55,269.9,1
2016-04-12 15:55:47,optima-rtc42,165.21,1
2016-04-13 13:28:43,optima-rtc42,185.9,1
2016-04-13 18:07:43,optima-btdc55,269.9,1
2016-04-14 14:54:41,optima-ytr50,254.9,1
2016-04-14 19:18:44,optima-rtc42,185.9,1
2016-04-15 12:57:56,optima-rtc42,165.21,1
2016-04-16 11:19:13,optima-rtc42,165.21,1
2016-04-17 14:23:35,optima-yts55,259.9,1
2016-04-18 10:07:05,optima-rts42,190.9,1
2016-04-18 12:11:40,optima-yts2.7,170.9,1
2016-04-18 12:14:27,optima-yts2.7,170.9,1
2016-04-22 10:37:55,optima-rtc42,165.21,1
2016-04-22 16:52:53,optima-yts42,211.9,1
2016-04-26 12:43:51,optima-rtc42,165.21,1
2016-04-26 14:19:53,optima-rtr42,140,1
2016-04-26 14:29:45,optima-yts2.7,170.9,1
2016-04-27 07:44:08,optima-btdc55,269.9,2
2016-04-27 11:53:31,optima-rtr42,188.9,2
2016-04-27 16:34:33,optima-btdc50,252.9,1
2016-04-27 17:50:13,optima-yts55,259.9,1
2016-04-28 00:05:14,optima-btdc55,269.9,2
2016-04-28 00:17:50,optima-ytu42,216.9,1
2016-04-28 10:06:09,optima-yts55,259.9,1
2016-04-28 22:36:19,optima-rtc42,165.21,1
2016-04-29 18:44:08,optima-btdc55,269.90,1
2016-04-29 20:10:47,optima-rtc42,185.9,1
2016-04-30 09:55:40,optima-rtc42,156,1
2016-04-30 09:58:26,optima-btdc42,160,1
2016-05-01 16:38:53,optima-yts55,259.9,1
2016-05-02 13:22:42,optima-rts42,190.9,1
2016-05-02 21:14:33,optima-rtc42,165.21,1
2016-05-03 17:38:08,optima-rtf42,195.9,1
2016-05-04 08:42:30,optima-yts55,259.9,1
2016-05-04 10:37:02,optima-yts42,211.9,1
2016-05-05 12:43:38,optima-rts42,190.9,1
2016-05-06 06:22:53,optima-yts55,259.9,1
2016-05-06 09:42:55,optima-ytr3.7,204.9,1
2016-05-07 12:02:39,optima-yts55,259.9,1
2016-05-08 10:54:02,optima-btdc55,269.9,2
2016-05-09 08:48:59,optima-btsli42,195.9,2
2016-05-09 13:08:57,optima-rtc42,185.9,1
2016-05-09 14:18:08,optima-rtc42,185.9,1
2016-05-09 17:38:28,optima-rtc42,165.21,1
2016-05-09 18:38:55,optima-yts42,173.66,3
2016-05-09 20:36:43,optima-ytr3.7,204.9,1
2016-05-09 20:40:10,optima-ytr3.7,204.9,1
2016-05-10 09:36:53,optima-yts55,213.03,5
2016-05-10 10:03:39,optima-yts55,213.03,4
2016-05-10 12:24:42,optima-btdc55,269.9,4
2016-05-11 14:24:35,optima-yts42,211.9,1
2016-05-12 15:31:29,optima-rtr42,188.9,1
2016-05-12 22:32:46,optima-rtc42,185.9,1
2016-05-13 13:32:04,optima-rtc42,165.21,1
2016-05-13 15:23:45,optima-ytu42,216.9,2
2016-05-15 09:24:47,optima-ytu42,216.9,1
2016-05-15 12:15:07,optima-rtc42,185.9,1
2016-05-15 22:41:14,optima-rtc42,165.21,1
2016-05-16 12:37:49,optima-ytr50,254.9,1
2016-05-16 15:17:35,optima-rtc42,165.21,1
2016-05-16 15:40:17,optima-rts21,174.9,1
2016-05-16 17:57:40,optima-rtc42,185.9,1
2016-05-17 12:51:11,optima-rtc42,165.21,1
2016-05-17 13:13:28,optima-rtc42,185.9,1
2016-05-17 19:09:44,optima-yts55,259.9,1
2016-05-19 09:29:14,optima-rtc42,165.21,1
2016-05-19 14:09:08,optima-yts42,211.9,1
2016-05-19 21:28:09,optima-rtc42,165.21,2
2016-05-19 23:26:50,optima-btdc55,269.9,1
2016-05-19 23:31:03,optima-btdc55,269.9,1
2016-05-20 12:05:48,optima-yts55,259.9,1
2016-05-22 11:18:36,optima-btdc50,252.9,1
2016-05-23 10:21:38,optima-rtc42,165.21,1
2016-05-23 11:15:34,optima-rts42,190.9,1
2016-05-23 13:22:17,optima-yts55,259.9,1
2016-05-23 15:37:39,optima-ytu42,216.9,1
2016-05-23 18:12:27,optima-rtc42,165.21,1
2016-05-23 18:18:57,optima-yts55,259.9,1
2016-05-23 21:40:51,optima-rts21,174.9,1
2016-05-24 02:45:12,optima-yts42,211.9,1
2016-05-25 06:19:50,optima-rtr42,188.9,1
2016-05-25 08:45:56,optima-rtc42,165.21,1
2016-05-25 14:18:07,optima-btdc55,269.9,3
2016-05-25 14:20:35,optima-btdc55,269.9,4
2016-05-26 17:59:11,optima-btdc50,252.9,1
2016-05-27 23:23:17,optima-btdc50,252.9,1
2016-05-28 10:43:05,optima-rtc42,165.21,1
2016-05-30 13:49:24,optima-rts42,190.9,2
2016-06-01 08:05:06,optima-yts2.7,170.9,1
2016-06-01 10:02:39,optima-rtc42,166.99,1
2016-06-01 15:31:37,optima-yts55,259.9,1
2016-06-02 21:51:53,optima-yts55,259.9,2
2016-06-03 12:49:38,optima-btdc55,269.9,2
2016-06-03 15:08:33,optima-rts21,174.9,1
2016-06-03 17:07:01,optima-rts21,174.90,1
2016-06-04 17:04:50,optima-rts42,190.9,1
2016-06-04 18:04:39,optima-yts55,259.9,1
2016-06-04 20:07:45,optima-yts42,211.9,2
2016-06-04 23:48:08,optima-btdc55,269.9,1
2016-06-05 20:57:09,optima-btdc42,236.9,1
2016-06-07 10:37:05,optima-yts2.7,170.9,1
2016-06-07 14:46:26,optima-rtf42,195.9,1
2016-06-07 18:59:10,optima-ytr3.7,204.9,1
2016-06-08 16:47:29,optima-rtc42,185.90,1
2016-06-08 18:42:13,optima-rtc42,185.9,1
2016-06-09 02:23:10,optima-yts55,259.9,1
2016-06-09 22:48:55,optima-rtc42,166.99,1
2016-06-10 13:47:26,optima-btsli42,195.9,1
2016-06-10 18:42:15,optima-btdc55,265.00,2
2016-06-11 17:27:23,optima-btdc42,236.9,1
2016-06-11 18:40:46,optima-rtr42,188.9,1
2016-06-11 19:06:52,optima-rtr42,188.9,1
2016-06-11 23:40:48,optima-btdc55,269.9,2
2016-06-12 16:16:53,optima-rts42,190.9,2
2016-06-12 16:17:26,optima-rts42,190.9,2
2016-06-12 18:24:26,optima-yts55,259.9,1
2016-06-12 19:27:55,optima-btdc55,269.9,2
2016-06-13 08:29:16,optima-btdc55,269.0,1
2016-06-13 09:35:30,optima-rtc42,166.0,1
2016-06-13 15:09:45,optima-yts55,289.0,1
2016-06-13 15:47:03,optima-yts55,259.9,1
2016-06-13 16:12:28,optima-yts42,211.9,1
2016-06-13 16:46:59,optima-rtr42,188.9,2
2016-06-14 22:28:41,optima-btdc42,236.9,1
2016-06-16 11:41:25,optima-rtu42,195.9,1
2016-06-17 15:43:54,optima-yts55,259.9,1
2016-06-18 16:19:07,optima-rtc42,166.99,1
2016-06-19 19:12:02,optima-rtc42,166.99,1
2016-06-20 14:07:28,optima-yts55,259.9,2
2016-06-20 17:29:26,optima-rts21,174.9,1
2016-06-20 22:22:40,optima-ytr3.7,204.9,1
2016-06-21 09:44:59,optima-rtc42,166.99,1
2016-06-22 10:13:53,optima-rtc42,185.9,1
2016-06-22 23:36:07,optima-rts21,174.9,1
2016-06-24 10:29:06,optima-btdc55,269.9,1
2016-06-24 17:23:24,optima-rtc42,185.9,1
2016-06-24 21:12:03,optima-rts21,174.9,1
2016-06-25 16:25:42,optima-rts21,174.9,1
2016-06-25 23:51:39,optima-btdc55,269.9,3
2016-06-27 07:42:13,optima-yts55,259.9,1
2016-06-27 15:10:02,optima-yts55,259.9,1
2016-06-28 12:38:18,optima-yts55,259.9,1
2016-06-30 11:53:08,optima-rts21,131.90,1
2016-06-30 16:36:51,optima-rtc42,185.9,1
2016-07-01 10:38:43,optima-btdc55,269.9,1
